url_path,views_total,views_unique
/jdf2e/nutui,1001,620
/jdf2e/nutui/issues,586,233
/jdf2e/nutui/releases,154,95
/jdf2e/nutui/tree/v4/src,110,64
/jdf2e/nutui/issues/2461,97,77
/jdf2e/nutui/tree/v4/src/packages,89,48
/jdf2e/nutui/issues/1671,82,71
/jdf2e/nutui/tree/v4/packages,69,46
/jdf2e/nutui/issues/3202,49,45
/jdf2e/nutui/tree/v4,46,26
