url_path,views_total,views_unique
/jdf2e/nutui,1173,704
/jdf2e/nutui/issues,690,259
/jdf2e/nutui/releases,181,126
/jdf2e/nutui/issues/2461,124,92
/jdf2e/nutui/tree/v4/src,119,68
/jdf2e/nutui/issues/1671,87,76
/jdf2e/nutui/tree/v4/packages,87,56
/jdf2e/nutui/tree/v4/src/packages,84,54
/jdf2e/nutui/issues/3202,65,59
/jdf2e/nutui/tree/v4,47,28
