url_path,views_total,views_unique
/jdf2e/nutui,1035,611
/jdf2e/nutui/issues,650,249
/jdf2e/nutui/releases,145,89
/jdf2e/nutui/tree/v4/src,129,67
/jdf2e/nutui/tree/v4/src/packages,101,48
/jdf2e/nutui/issues/2461,97,78
/jdf2e/nutui/tree/v4/packages,88,54
/jdf2e/nutui/issues/1671,83,74
/jdf2e/nutui/tree/v4,48,25
/jdf2e/nutui/tree/v4/src/sites,37,22
