url_path,views_total,views_unique
/jdf2e/nutui,1168,704
/jdf2e/nutui/issues,668,255
/jdf2e/nutui/releases,183,128
/jdf2e/nutui/issues/2461,125,97
/jdf2e/nutui/tree/v4/src,122,69
/jdf2e/nutui/tree/v4/packages,89,58
/jdf2e/nutui/issues/1671,86,75
/jdf2e/nutui/tree/v4/src/packages,85,55
/jdf2e/nutui/issues/3202,58,56
/jdf2e/nutui/tree/v4,50,30
